Date,MeanMaxTemp,MeanMinTemp,MeanRH,MeanWSpeed,MeanWdir,Prec,Pressure
2018-03-31,24.85,15.3,,0.153125,0.0,0.6,1013.1951388888888
2018-04-01,24.15,15.5,,1.3645833333333333,213.0,0.4,1016.4888888888888
2018-04-02,22.9,14.55,,0.753125,212.0,0.0,1018.5
2018-04-03,23.15,13.850000000000001,,0.5652777777777778,296.0,0.0,1016.6347222222223
2018-04-04,25.65,15.75,,1.0701388888888888,323.0,0.0,1013.2666666666668
2018-04-05,24.6,14.9,,1.642361111111111,220.0,1.6,1012.7527777777777
2018-04-06,23.549999999999997,14.0,,0.18333333333333324,0.0,0.0,1014.6118110236221
2018-04-07,24.6,14.45,62.0,0.6861111111111111,247.0,0.0,1013.3
2018-04-08,23.9,13.0,80.0,0.23784722222222227,291.0,0.2,1014.075
2018-04-09,22.9,12.350000000000001,79.0,0.6298611111111112,320.0,0.0,1008.5416666666667
2018-04-10,22.2,14.9,82.0,3.4458333333333333,317.0,6.6,995.19375
2018-04-11,17.8,8.7,90.0,2.6905797101449274,184.0,21.8,999.2
2018-04-12,16.6,9.8,62.0,1.9,136.0,5.0,1012.3
2018-04-13,19.9,14.25,61.0,5.9,240.0,3.8,1012.0
2018-04-14,20.5,15.3,95.0,4.3,276.0,28.2,1010.8
2018-04-15,20.35,16.25,99.0,0.0,0.0,10.4,1015.2
2018-04-16,23.049999999999997,17.75,87.0,2.090625,345.0,2.8,1007.0333333333333
2018-04-17,24.049999999999997,16.2,91.0,0.8913194444444446,325.0,3.0,1008.95
2018-04-18,22.299999999999997,15.75,74.0,2.093402777777778,233.0,2.8,1009.5
2018-04-19,19.85,12.1,70.0,0.6253472222222223,231.0,1.0,1017.3944444444444
2018-04-20,21.15,13.2,84.0,0.6534722222222222,287.0,0.0,1016.2772727272728
2018-04-21,21.15,14.0,84.0,1.027777777777778,317.0,0.6,1011.95
2018-04-22,20.85,14.3,85.0,1.4132867132867133,220.0,2.4,1014.95
2018-04-23,19.5,13.3,76.0,0.3819444444444442,,0.0,1019.8222222222223
2018-04-24,18.8,13.65,88.0,0.3423611111111111,,0.0,1019.05
2018-04-25,19.549999999999997,11.65,88.0,0.353472222222222,,0.2,1017.8
2018-04-26,20.35,10.45,95.0,0.4055555555555557,,0.0,1020.175
2018-04-27,20.25,13.05,96.0,0.4479166666666669,,0.0,1014.9333333333333
2018-04-28,19.9,15.95,88.0,0.6381944444444447,,1.0,1003.4
2018-04-29,20.35,17.9,92.0,0.4708333333333335,,25.4,998.4785714285714
2018-04-30,22.1,16.6,85.0,0.4465277777777776,,0.0,995.6833333333333
2018-05-01,21.05,15.2,84.0,0.4618055555555559,,1.2,999.15
2018-05-02,21.15,14.600000000000001,80.0,0.5701388888888892,,0.0,1006.6500000000001
2018-05-03,20.2,9.3,72.0,0.34375000000000017,,0.0,1017.55
2018-05-04,18.9,9.15,98.0,0.2777777777777779,205.0,0.0,1022.1666666666667
2018-05-05,19.5,11.45,98.0,0.34166666666666673,182.0,0.0,1023.0857142857143
2018-05-06,19.55,13.0,96.0,0.9755555555555556,331.0,1.0,1018.125
2018-05-07,20.200000000000003,12.85,65.0,2.3375,219.0,0.4,1018.1500000000001
2018-05-08,19.8,11.8,73.0,0.8711805555555556,242.0,0.0,1021.5
2018-05-09,20.6,12.1,96.0,0.3704861111111112,298.0,0.0,1024.0166666666669
2018-05-10,20.049999999999997,11.399999999999999,99.0,0.4218749999999999,226.0,0.0,1023.45
2018-05-11,20.45,15.65,84.0,1.384375,23.0,0.0,1018.3
2018-05-12,19.8,17.15,90.0,1.0251748251748252,48.0,4.0,1013.2
2018-05-13,20.0,16.85,97.0,0.5291666666666668,346.0,20.4,1011.6333333333332
2018-05-14,23.0,16.45,97.0,0.4086805555555556,354.0,3.6,1010.55
2018-05-15,22.15,17.65,92.0,1.4622377622377623,26.0,0.0,1009.45
2018-05-16,22.1,15.85,85.0,1.5642361111111112,14.0,0.0,1003.4166666666667
2018-05-17,20.15,12.75,93.0,1.0496527777777778,335.0,4.4,1007.35
2018-05-18,19.0,10.55,97.0,0.30208333333333326,164.0,0.6,1015.0
2018-05-19,19.1,11.7,79.0,2.307638888888889,332.0,0.0,1011.45
2018-05-20,19.8,10.6,99.0,0.6427083333333333,344.0,18.4,1010.5
2018-05-21,20.4,13.15,84.0,1.2940559440559438,310.0,8.2,1006.3
2018-05-22,20.35,13.649999999999999,95.0,1.1444444444444444,343.0,5.2,1003.775
2018-05-23,17.95,10.45,93.0,1.9291666666666667,287.0,21.6,992.5
2018-05-24,16.0,9.8,74.0,0.7142361111111113,204.0,9.8,1004.05
2018-05-25,17.049999999999997,11.600000000000001,84.0,1.8107638888888888,280.0,16.2,998.55
2018-05-26,15.95,8.15,71.0,2.2684027777777773,182.0,10.6,1007.55
2018-05-27,16.200000000000003,11.75,84.0,2.676388888888889,252.0,2.4,1007.6
2018-05-28,14.55,8.350000000000001,71.0,1.6625874125874127,157.0,4.4,1013.8
2018-05-29,13.35,4.8,79.0,1.5013888888888889,138.0,0.0,1020.1
2018-05-30,14.6,4.65,99.0,0.29513888888888884,154.0,0.0,1017.0
2018-05-31,14.350000000000001,5.1000000000000005,99.0,0.27291666666666675,172.0,0.0,1020.7
2018-06-01,15.3,5.05,99.0,0.5927083333333334,160.0,0.0,1018.55
2018-06-02,16.75,9.95,70.0,3.1635416666666667,68.0,0.0,1020.3
2018-06-03,16.4,13.25,94.0,2.7946808510638297,95.0,10.8,1006.8
2018-06-04,16.85,13.3,91.0,2.916666666666667,90.0,30.2,998.6
2018-06-05,17.15,14.15,86.0,2.5819444444444444,211.0,27.4,997.2
2018-06-06,15.9,9.7,84.0,0.8298611111111112,271.0,0.4,1006.15
2018-06-07,13.05,6.550000000000001,70.0,2.0371527777777776,158.0,8.2,1014.4
2018-06-08,14.6,9.3,75.0,1.5741258741258741,166.0,0.0,1019.75
2018-06-09,16.0,6.45,99.0,0.5875000000000001,178.0,0.0,1024.35
2018-06-10,16.25,8.8,99.0,0.7802083333333332,159.0,0.0,1021.1
2018-06-11,14.15,10.3,83.0,2.261888111888112,166.0,0.0,1015.5
2018-06-12,14.3,11.4,92.0,2.7188811188811193,220.0,28.4,1000.8
2018-06-13,16.6,12.7,92.0,1.2384615384615385,263.0,3.6,1009.85
2018-06-14,17.450000000000003,10.0,99.0,0.23923611111111123,138.0,0.6,1016.4
2018-06-15,17.7,8.75,99.0,0.6086805555555557,338.0,0.0,1018.5711267605634
2018-06-16,18.35,12.95,99.0,0.26180555555555557,312.0,3.0,1015.6347222222223
2018-06-17,19.35,11.350000000000001,97.0,0.8277777777777777,321.0,2.6,1013.3409722222223
2018-06-18,18.1,11.3,96.0,1.013986013986014,8.0,0.0,1007.4762237762238
2018-06-19,18.15,12.15,98.0,0.592013888888889,333.0,4.0,1009.6715277777778
2018-06-20,16.200000000000003,11.35,86.0,1.05,147.0,0.2,1013.75
2018-06-21,13.1,9.8,88.0,2.265441176470588,154.0,13.2,1012.5367647058823
2018-06-22,13.55,6.0,97.0,1.0902777777777777,150.0,2.2,1016.9711805555556
2018-06-23,15.05,6.85,98.0,0.4673611111111112,325.0,0.2,1018.4854166666664
2018-06-24,15.95,9.600000000000001,98.0,0.8520833333333333,346.0,2.6,1015.3069444444443
2018-06-25,15.45,10.149999999999999,94.0,1.2659722222222223,342.0,25.6,1008.6190972222222
2018-06-26,13.05,7.65,87.0,1.5156249999999998,276.0,6.2,1010.7048611111112
2018-06-27,13.1,3.75,99.0,0.3847222222222222,152.0,13.0,1019.886111111111
2018-06-28,14.2,5.85,99.0,0.42291666666666683,149.0,0.2,1021.9767361111112
2018-06-29,13.55,7.4,99.0,1.457638888888889,168.0,2.2,1024.9593750000004
2018-06-30,13.8,2.75,99.0,0.3850694444444447,229.0,0.0,1030.5923611111111
2018-07-01,14.8,7.55,98.0,0.23146853146853152,169.0,0.0,1025.777972027972
2018-07-02,15.950000000000001,9.7,77.0,1.3086805555555556,247.0,6.2,1019.2652777777778
2018-07-03,15.05,7.4,96.0,1.8291666666666666,154.0,1.4,1023.5458333333332
2018-07-04,13.899999999999999,3.6,99.0,0.5416666666666666,190.0,0.0,1026.5302083333333
2018-07-05,14.0,8.0,91.0,0.304861111111111,53.0,0.0,1024.6916666666666
2018-07-06,14.3,7.6000000000000005,97.0,0.7440972222222224,148.0,0.0,1022.9583333333333
2018-07-07,15.8,7.300000000000001,99.0,0.2822916666666667,164.0,0.0,1018.6958333333333
2018-07-08,16.0,9.3,78.0,1.7333333333333332,15.0,0.0,1010.7486111111111
2018-07-09,16.700000000000003,12.25,84.0,3.143939393939394,342.0,5.0,1000.960101010101
2018-07-10,15.8,9.0,86.0,1.184965034965035,281.0,6.8,1006.837062937063
2018-07-11,15.65,7.15,99.0,0.4368055555555556,136.0,3.4,1020.0864583333334
2018-07-12,16.4,7.9,99.0,0.42638888888888893,136.0,0.2,1025.3371527777776
2018-07-13,15.049999999999999,6.0,99.0,0.525,174.0,0.0,1027.384375
2018-07-14,15.65,8.85,89.0,2.4893617021276597,70.0,0.0,1019.1156028368796
2018-07-15,15.65,12.399999999999999,97.0,2.3690972222222215,42.0,40.6,1011.5805555555557
2018-07-16,15.75,10.0,98.0,0.5750000000000001,329.0,21.0,1012.0982394366198
2018-07-17,17.05,8.7,99.0,0.3413043478260871,112.0,0.2,1012.719927536232
2018-07-18,16.9,8.15,99.0,0.3007142857142859,337.0,0.4,1014.0714285714286
2018-07-19,16.35,10.0,98.0,0.4395833333333334,332.0,0.2,1015.4041666666665
2018-07-20,16.7,8.0,99.0,0.3750000000000001,173.0,2.0,1019.945486111111
2018-07-21,16.25,7.85,99.0,0.4506944444444445,149.0,0.0,1019.3611111111113
2018-07-22,16.15,9.8,97.0,1.1084507042253522,341.0,5.8,1012.3045774647886
2018-07-23,16.0,7.45,99.0,0.6350694444444445,153.0,1.4,1015.0513888888888
2018-07-24,14.35,6.1,99.0,0.4781249999999999,150.0,2.2,1014.578125
2018-07-25,15.25,5.25,99.0,0.5317857142857143,166.0,0.0,1013.0557142857143
2018-07-26,17.1,9.55,75.0,1.8652777777777776,273.0,1.4,1010.315625
2018-07-27,16.25,7.05,99.0,0.28356643356643363,121.0,0.0,1010.8506993006991
2018-07-28,16.75,9.7,76.0,1.5087412587412588,268.0,3.8,1011.2318181818182
2018-07-29,17.5,9.05,99.0,0.5882352941176471,21.0,1.6,1008.9599264705881
2018-07-30,16.700000000000003,10.350000000000001,71.0,0.8,251.0,0.0,1015.3872340425532
2018-07-31,15.65,6.8500000000000005,82.0,0.96875,81.0,0.0,1016.4916666666668
2018-08-01,17.05,9.25,98.0,0.2159722222222224,172.0,0.0,1017.9038194444444
2018-08-02,16.45,7.199999999999999,99.0,0.44370629370629366,47.0,0.2,1018.9346153846154
2018-08-03,16.1,10.4,98.0,0.2862676056338029,219.0,5.0,1014.6827464788732
2018-08-04,16.15,5.6499999999999995,99.0,0.3291666666666669,224.0,0.2,1015.0482638888889
2018-08-05,15.1,9.7,92.0,1.497222222222222,219.0,0.0,1011.7187500000002
2018-08-06,15.1,8.25,99.0,0.3791666666666666,71.0,0.6,1010.0260416666667
2018-08-07,16.9,9.1,98.0,0.7804195804195804,132.0,0.2,1013.5482517482517
2018-08-08,16.7,10.899999999999999,94.0,1.057986111111111,360.0,0.0,1012.2152777777778
2018-08-09,16.25,8.95,96.0,0.49375,255.0,7.4,1016.5864583333333
2018-08-10,17.3,7.949999999999999,98.0,0.42359154929577447,118.0,0.2,1020.9580985915493
2018-08-11,17.0,8.2,98.0,0.7055555555555555,138.0,0.0,1022.3732638888887
2018-08-12,17.05,7.8,96.0,0.5513888888888889,152.0,0.0,1020.3427083333331
2018-08-13,16.05,8.100000000000001,98.0,1.0278571428571428,101.0,0.0,1010.3632142857141
2018-08-14,16.0,10.95,84.0,1.9256944444444444,304.0,9.4,997.7729166666666
2018-08-15,16.0,10.8,71.0,2.871875,235.0,5.6,1002.5597222222223
2018-08-16,17.15,11.15,75.0,0.7681818181818184,257.0,0.0,1009.1223776223776
2018-08-17,16.75,12.35,93.0,0.8862962962962964,312.0,8.6,1004.6607407407407
2018-08-18,15.850000000000001,9.7,75.0,1.6788194444444444,240.0,5.6,1007.9965277777778
2018-08-19,15.85,5.85,98.0,0.49375000000000013,321.0,0.0,1011.1128472222222
2018-08-20,16.4,9.9,87.0,2.1972222222222224,35.0,0.0,1001.4305555555557
2018-08-21,15.9,10.5,93.0,1.2218750000000003,311.0,4.0,994.3357638888892
2018-08-22,14.8,10.15,75.0,0.8185314685314686,324.0,6.2,1003.0961538461538
2018-08-23,16.0,10.649999999999999,86.0,1.6622377622377622,282.0,7.4,1001.3772727272728
2018-08-24,15.6,7.75,88.0,1.2489583333333332,207.0,1.6,1006.1472222222222
2018-08-25,16.05,9.149999999999999,63.0,2.331944444444445,227.0,0.8,1012.8065972222222
2018-08-26,15.950000000000001,10.85,76.0,0.9590277777777778,240.0,0.0,1019.5145833333333
2018-08-27,14.65,9.2,81.0,0.42153846153846153,179.0,0.0,1022.8469230769232
2018-08-28,17.3,4.8,98.0,0.7,108.0,0.0,511.15
2018-08-29,17.25,12.5,96.0,2.1849999999999996,48.0,23.0,720.3686440677966
2018-08-30,17.35,9.0,98.0,1.411111111111111,182.0,4.0,1007.3190972222222
2018-08-31,17.200000000000003,8.25,99.0,0.6222222222222222,11.0,0.0,1002.570138888889
2018-09-01,18.15,7.85,99.0,0.4909722222222222,331.0,3.0,1003.8847222222222
2018-09-02,17.5,11.65,86.0,2.4094202898550723,343.0,6.2,997.6289855072464
2018-09-03,15.649999999999999,9.399999999999999,89.0,1.6276223776223775,339.0,3.6,1005.9150349650349
2018-09-04,13.600000000000001,5.6,76.0,1.6493006993006993,177.0,4.8,1013.3880281690142
2018-09-05,14.649999999999999,8.05,75.0,2.6510714285714285,167.0,0.0,1016.8007042253521
2018-09-06,14.95,9.8,93.0,1.8003472222222219,195.0,1.0,1015.6048611111112
2018-09-07,14.15,10.05,65.0,2.810416666666667,182.0,6.8,1013.4440972222224
2018-09-08,16.75,10.9,72.0,2.1065972222222222,161.0,0.0,1014.2795138888887
2018-09-09,16.15,10.149999999999999,64.0,2.3725694444444443,222.0,0.0,1010.6468749999999
2018-09-10,15.05,10.85,65.0,1.0124999999999997,37.0,0.0,1005.3923611111111
2018-09-11,16.35,11.600000000000001,84.0,1.4964788732394367,180.0,0.6,1008.0595070422537
2018-09-12,17.700000000000003,8.05,96.0,0.32430555555555546,202.0,0.0,1021.3215277777779
2018-09-13,17.0,9.05,70.0,1.792361111111111,219.0,0.0,1025.732986111111
2018-09-14,16.3,12.9,61.0,2.529166666666667,212.0,0.0,1024.9722222222222
2018-09-15,17.75,11.0,84.0,1.7381944444444444,162.0,0.0,1024.1215277777778
2018-09-16,18.4,13.15,59.0,2.1017361111111112,7.0,0.0,1021.5690972222221
2018-09-17,18.4,13.9,89.0,1.9381944444444446,33.0,0.2,1018.9934027777778
2018-09-18,18.700000000000003,13.649999999999999,88.0,1.4572916666666669,160.0,0.2,1016.0881944444445
2018-09-19,17.75,14.4,81.0,2.067361111111111,156.0,8.0,1013.8725694444444
2018-09-20,19.65,13.1,66.0,1.889930555555556,163.0,0.0,1009.0739583333334
2018-09-21,19.8,13.0,88.0,0.982638888888889,321.0,0.0,1006.9892361111112
2018-09-22,18.25,11.85,80.0,1.937847222222222,114.0,0.6,1009.8663194444443
2018-09-23,17.95,9.05,67.0,1.5350694444444444,186.0,0.0,1012.6569444444443
2018-09-24,18.1,11.7,67.0,1.9815972222222222,271.0,0.0,1008.9937499999999
2018-09-25,16.8,9.9,69.0,2.951041666666667,253.0,7.8,1006.275
2018-09-26,15.75,10.4,63.0,2.680902777777778,244.0,5.0,1010.429861111111
2018-09-27,16.4,10.55,62.0,1.806597222222222,223.0,1.6,1016.2055555555556
2018-09-28,16.7,7.7,69.0,0.9055555555555554,336.0,0.0,1022.9010416666666
2018-09-29,16.9,6.65,78.0,0.9319444444444446,349.0,0.2,1026.4892361111113
2018-09-30,17.5,6.45,96.0,0.382986111111111,229.0,0.0,1026.578125
2018-10-01,19.0,11.9,69.55624999999999,0.9659722222222222,327.0,0.0,1025.3309027777777
2018-10-02,17.9,12.55,81.61701388888892,0.75,181.0,2.0,1023.7527777777777
2018-10-03,18.200000000000003,9.6,80.053125,0.5,240.0,1.4,1023.8333333333333
2018-10-04,17.950000000000003,11.399999999999999,84.42916666666667,0.4,237.0,0.0,1019.7965277777778
2018-10-05,19.200000000000003,9.850000000000001,79.60694444444444,1.4,208.0,0.0,1019.264236111111
2018-10-06,19.0,11.05,76.31840277777778,1.8,171.0,0.0,1023.3461805555555
2018-10-07,19.0,11.850000000000001,80.22563025210084,0.4,315.0,0.0,1022.4231092436976
2018-10-08,19.45,11.95,68.29930555555558,1.5,222.0,0.0,1020.7079861111112
2018-10-09,18.65,8.15,69.3958041958042,0.7,332.0,0.0,1019.2202797202799
2018-10-10,17.8,8.85,62.37951388888889,1.8,290.0,0.0,1016.7874999999999
2018-10-11,17.85,8.85,78.21041666666665,1.0,16.0,0.0,1013.3690972222222
2018-10-12,18.0,12.149999999999999,79.21736111111113,6.4,312.0,17.4,1003.2993055555555
2018-10-13,16.0,8.100000000000001,60.02673611111111,7.3,152.0,1.4,1014.8465277777776
2018-10-14,16.5,7.449999999999999,60.453146853146855,1.5,221.0,0.0,1026.0066433566433
2018-10-15,18.55,7.699999999999999,75.73645833333333,0.2,82.0,0.0,1031.6642361111112
2018-10-16,18.450000000000003,7.95,71.92902097902098,0.6993006993006992,332.0,0.0,1030.0202797202799
2018-10-17,17.049999999999997,12.2,58.60625,2.311111111111111,238.0,0.0,1023.6010416666668
2018-10-18,17.25,11.850000000000001,73.06666666666666,1.8631944444444446,232.0,0.0,1022.7913194444443
2018-10-19,19.1,9.75,67.27622377622377,1.7314685314685314,63.0,0.2,1028.3951048951049
2018-10-20,21.25,9.7,75.1111111111111,0.42291666666666666,13.0,0.0,1027.7128472222223
2018-10-21,21.15,12.95,72.92986111111111,0.8760416666666667,329.0,0.0,1025.8232638888887
2018-10-22,21.1,11.2,71.97222222222221,0.507986111111111,254.0,0.0,1025.3211805555557
2018-10-23,21.15,11.05,72.64999999999999,0.6350694444444445,312.0,0.0,1024.2677083333333
2018-10-24,21.1,10.75,75.30972222222222,0.8100694444444443,338.0,0.0,1021.7763888888887
2018-10-25,20.85,12.15,69.44270833333334,0.7777777777777778,328.0,0.0,1017.385763888889
2018-10-26,19.9,13.85,59.92881944444443,2.131597222222222,221.0,2.2,1013.3375
2018-10-27,19.55,11.4,72.8020979020979,1.9045454545454543,28.0,0.0,1008.4374125874126
2018-10-28,20.9,14.649999999999999,77.0746527777778,1.3090277777777777,317.0,12.8,1001.1486111111108
2018-10-29,20.35,12.75,75.77832167832166,2.0723776223776222,346.0,0.6,993.5349650349656
2018-10-30,17.1,12.7,80.23321678321679,1.270979020979021,252.0,15.0,997.1902097902097
2018-10-31,18.7,11.3,63.28706293706294,1.6472027972027972,143.0,6.4,1008.1552447552449
2018-11-01,18.55,13.1,72.11597222222223,2.286111111111111,265.0,4.8,1009.2048611111111
2018-11-02,17.700000000000003,11.7,53.63472222222221,2.573611111111111,197.0,1.0,1022.1048611111112
2018-11-03,18.65,13.100000000000001,70.98993055555556,1.651736111111111,284.0,0.0,1015.4319444444445
2018-11-04,20.6,14.399999999999999,63.057664233576645,2.5806569343065693,232.0,5.0,1006.913503649635
2018-11-05,19.35,13.1,65.03090277777777,2.446180555555556,238.0,0.0,1012.1628472222222
2018-11-06,19.450000000000003,12.05,71.75555555555556,1.1375,240.0,0.0,1017.4645833333333
2018-11-07,20.7,10.75,79.04236111111109,0.7170138888888888,337.0,0.0,1017.6604166666667
